# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.5455913344025362,2.3360868930019643,3.308421791622901,-0.21921717225743667,1.6367740032076095,3.0000000000000213,-0.01138920028662785,0.0,-1.0770440400851633,0.0
 0.550766731478951,2.344597959990854,3.3083883995708208,-0.2247913028336635,1.6523001944368543,3.0000000000000213,-0.011494776759458553,0.0,-1.0971861992349916,0.0
 0.5558573436925751,2.3530479827337234,3.308354423273461,-0.2303766523001089,1.6675720310777264,3.0,-0.011598190993347215,0.0,-1.1171387170195743,0.0
 0.5608659331836869,2.361437724283647,3.308319870033888,-0.2359719415382873,1.682597799551062,3.0,-0.011699280550745369,0.0,-1.136880890325348,0.0
 0.5657951278000228,2.369767947693701,3.3082847471551675,-0.24157584870229418,1.6973853834000694,2.999999999999955,-0.011797872614650592,0.0,-1.15639116094079,0.0
 0.5706474307099529,2.3780394160169593,3.3082490619403653,-0.2471870088975446,1.7119422921298597,3.0,-0.011893798079111385,0.0,-1.1756471212012791,0.0
 0.5754252291446248,2.3862528923064983,3.308212821692548,-0.25280401387294654,1.7262756874338754,3.000000000000023,-0.011986877211376973,0.0,-1.1946255366927172,0.0
 0.5801308023638725,2.3944091396153926,3.3081760337147803,-0.2584254118054372,1.7403924070916184,2.9999999999999765,-0.012076929834602302,0.0,-1.2133023452535168,0.0
 0.5847663289287247,2.402508920996718,3.30813870531013,-0.2640497070580574,1.7542989867861751,3.000000000000024,-0.012163771166035134,0.0,-1.2316526997824222,0.0
 0.5893338933530659,2.4105529995035493,3.308100843781661,-0.2696753601127273,1.7680016800591987,3.0000000000000244,-0.012247216108784447,0.0,-1.2496509540296519,0.0
 0.5938354921981905,2.418542138188962,3.3080624564324412,-0.27530078740419617,1.7815064765945727,3.0,-0.012327066065684442,0.0,-1.2672707210528105,0.0
 0.5982730396663745,2.4264771001060312,3.3080235505655353,-0.28092436138390764,1.7948191189991245,3.0,-0.012403135344644727,0.0,-1.284484861549045,0.0
 0.6026483727430174,2.4343586483078323,3.3079841334840103,-0.28654441048509033,1.8079451182290533,3.0,-0.012475222485847488,0.0,-1.3012655417275119,0.0
 0.6069632559312037,2.4421875458474407,3.3079442124909315,-0.2921592192944565,1.8208897677936122,3.0,-0.012543126798806873,0.0,-1.3175842363640258,0.0
 0.6112193856175706,2.4499645557779313,3.3079037948893655,-0.2977670286771345,1.8336581568527128,2.999999999999974,-0.012606646289822483,0.0,-1.3334117816694522,0.0
 0.6154183941040555,2.4576904411523794,3.307862887982378,-0.3033660360643435,1.8462551823121676,3.0,-0.012665580198119399,0.0,-1.3487183967807261,0.0
 0.619561853336313,2.4653659650238606,3.307821499073034,-0.3089543957572001,1.8586855600089398,2.9999999999999734,-0.012719714709822482,0.0,-1.3634737240128592,0.0
 0.6236512783562883,2.47299189044545,3.3077796354644007,-0.3145302193182572,1.8709538350688657,2.999999999999973,-0.012768848155018596,0.0,-1.377646878230012,0.0
 0.6276881305035293,2.4805689804702227,3.307737304459544,-0.3200915760767799,1.8830643915105887,2.9999999999999725,-0.01281276958478868,0.0,-1.3912064859115805,0.0
 0.6316738203872658,2.4880979981512543,3.30769451336153,-0.3256364936938663,1.8950214611617984,3.0000000000000555,-0.012851267195448133,0.0,-1.4041207274269383,0.0
 0.6356097106490257,2.4955797065416196,3.3076512694734235,-0.3311629587912812,1.9068291319470778,2.9999999999999436,-0.01288413497785438,0.0,-1.416357395343825,0.0
 0.6394971185335773,2.503014868694394,3.307607580098292,-0.3366689176972837,1.9184913556007326,3.0000000000000284,-0.012911157588891853,0.0,-1.4278839559965784,0.0
 0.6433373182842146,2.510404247662653,3.307563452539201,-0.3421522773090408,1.9300119548526444,2.999999999999971,-0.012932132591810237,0.0,-1.438667588347478,0.0
